Date,Year,State,Age,Gender,Race,Armed,Threat Level,Flee,Longitude,Latitude
2016-01-29,2016,MA,33.0,Male,Black,gun,Attack,Other,-70.949,42.465
2016-01-29,2016,TX,29.0,Male,Black,gun,Other,Not fleeing,-97.006,32.835
2016-01-29,2016,AL,41.0,Female,White,vehicle,Attack,Car,-85.067,32.486
2016-01-30,2016,IL,29.0,Male,Black,gun,Attack,Not fleeing,-87.666,41.761
2016-01-30,2016,CO,38.0,Male,Hispanic,pair of scissors,Other,Not fleeing,-105.032,40.592
2016-01-30,2016,GA,64.0,Male,Hispanic,gun,Attack,Not fleeing,-85.269,34.985
2016-01-30,2016,MO,42.0,Male,White,gun,Attack,Car,-94.425,39.121
2016-01-31,2016,FL,46.0,Male,Hispanic,knife,Other,Not fleeing,-81.419,26.418
2016-01-31,2016,CA,42.0,Male,White,gun,Attack,Car,-118.914,35.296
2016-01-31,2016,PA,37.0,Male,Black,knife,Attack,Not fleeing,-79.882,40.442
2016-01-31,2016,TX,25.0,Male,White,unarmed,Attack,Not fleeing,-97.391,32.873
2016-02-01,2016,DC,36.0,Male,Black,toy weapon,Attack,Foot,-76.925,38.894
2016-02-01,2016,NM,21.0,Male,Hispanic,gun,Attack,Car,-106.583,35.094
2016-02-02,2016,CA,30.0,Male,White,knife,Other,Not fleeing,-121.291,38.596
2016-02-03,2016,OK,53.0,Male,White,gun,Attack,Not fleeing,-95.953,35.532
2016-02-03,2016,FL,31.0,Male,Hispanic,gun,Attack,Not fleeing,-82.053,29.168
2016-02-03,2016,SD,22.0,Male,Native,undetermined,Attack,Not fleeing,-100.626,43.188
2016-02-04,2016,AZ,24.0,Male,White,knife,Other,Not fleeing,-111.659,33.437
2016-02-04,2016,TX,36.0,Male,Black,unarmed,Other,Not fleeing,-98.493,29.529
2016-02-04,2016,MO,47.0,Male,White,gun,Attack,Foot,-94.511,38.918
2016-02-04,2016,OH,54.0,Male,White,toy weapon,Attack,Not fleeing,-81.179,41.729
2016-02-04,2016,TX,43.0,Male,Hispanic,gun,Attack,Not fleeing,-106.49,31.757
2016-02-05,2016,FL,30.0,Male,White,gun,Other,Car,-87.054,30.521
2016-02-05,2016,NC,51.0,Male,White,gun,Attack,Foot,-80.904,36.031
2016-02-05,2016,OR,55.0,Male,White,gun,Attack,Not fleeing,-123.926,45.993
2016-02-06,2016,CA,16.0,Male,Hispanic,gun,Attack,Car,-118.294,34.063
2016-02-07,2016,OH,23.0,Male,Black,gun,Other,Other,-83.056,39.945
2016-02-07,2016,AR,36.0,Male,White,gun,Other,Not fleeing,-91.934,34.95
2016-02-08,2016,PA,33.0,Male,Black,gun,Attack,Car,-75.402,39.836
2016-02-08,2016,TX,17.0,Male,Black,unarmed,Other,Not fleeing,-97.667,30.396
2016-02-09,2016,CA,22.0,Male,Hispanic,unarmed,Other,Not fleeing,-117.934,33.843
2016-02-09,2016,HI,29.0,Male,Other,gun,Attack,Not fleeing,-155.066,19.696
2016-02-10,2016,KY,41.0,Male,White,gun,Attack,Not fleeing,-85.859,38.193
2016-02-10,2016,MD,67.0,Male,White,gun,Attack,Not fleeing,-76.309,39.469
2016-02-10,2016,AK,36.0,Male,Native,gun,Attack,Not fleeing,-156.738,71.301
2016-02-10,2016,MN,52.0,Male,White,knife,Attack,Not fleeing,-93.156,45.006
2016-02-10,2016,TX,56.0,Male,Other,gun,Attack,Not fleeing,-96.182,32.282
2016-02-11,2016,NC,35.0,Male,White,knife,Other,Not fleeing,-81.193,35.561
2016-02-11,2016,CA,45.0,Male,White,ax,Other,Not fleeing,-118.08,34.682
2016-02-11,2016,OH,30.0,Male,Black,machete,Attack,Car,-82.864,40.064
2016-02-11,2016,GA,24.0,Male,Black,gun,Attack,Not fleeing,-84.417,33.575
2016-02-12,2016,MA,29.0,Male,Black,gun,Attack,Not fleeing,-71.078,42.308
2016-02-12,2016,TX,53.0,Male,White,gun,Other,Not fleeing,-97.446,32.723
2016-02-12,2016,NY,32.0,Female,Black,gun,Other,Not fleeing,-76.144,43.069
2016-02-13,2016,LA,22.0,Male,Black,gun,Attack,Car,-91.133,30.468
2016-02-13,2016,TX,24.0,Male,Black,unarmed,Other,Other,-94.465,32.26
2016-02-13,2016,VA,19.0,Male,Black,unarmed,Attack,Not fleeing,-78.396,37.673
2016-02-13,2016,IA,29.0,Male,Black,gun,Attack,Not fleeing,-93.7,41.649
2016-02-14,2016,FL,50.0,Male,White,knife,Other,Not fleeing,-82.499,27.457
2016-02-14,2016,CA,29.0,Male,Hispanic,gun,Other,Not fleeing,-118.163,34.022
2016-02-14,2016,CA,26.0,Male,White,knife,Other,Not fleeing,-118.457,34.196
2016-02-15,2016,CA,39.0,Male,White,undetermined,Other,Not fleeing,-117.741,33.872
2016-02-15,2016,NM,52.0,Male,Hispanic,gun,Attack,Not fleeing,-103.426,32.166
2016-02-16,2016,CT,51.0,Male,White,knife,Other,Not fleeing,-73.267,41.182
2016-02-16,2016,AR,30.0,Male,White,gun,Other,Foot,-94.249,34.58
2016-02-17,2016,OH,37.0,Male,Black,toy weapon,Other,Other,-84.605,39.155
2016-02-18,2016,CA,30.0,Male,Hispanic,undetermined,Other,Not fleeing,-117.854,33.748
2016-02-18,2016,CA,35.0,Male,Hispanic,undetermined,Other,Not fleeing,-117.85,33.748
2016-02-18,2016,TX,32.0,Male,Hispanic,gun,Attack,Not fleeing,-97.578,32.944
2016-02-18,2016,GA,25.0,Male,White,undetermined,Other,Not fleeing,-83.45,34.199
2016-02-19,2016,UT,35.0,Male,White,knife,Attack,Not fleeing,-111.964,40.267
2016-02-19,2016,TN,31.0,Male,White,gun,Attack,Not fleeing,-82.211,36.349
2016-02-20,2016,CA,30.0,Male,Hispanic,gun,Attack,Car,-117.952,33.808
2016-02-20,2016,NM,23.0,Male,Hispanic,gun,Attack,Foot,-106.72,35.08
2016-02-20,2016,WA,41.0,Male,Black,gun,Attack,Car,-122.559,47.12
2016-02-20,2016,MS,45.0,Male,White,gun,Attack,Not fleeing,-88.19,34.812
2016-02-21,2016,WA,46.0,Male,Black,undetermined,Other,Not fleeing,-122.306,47.691
2016-02-21,2016,AZ,36.0,Female,Native,gun,Attack,Foot,-112.108,33.495
2016-02-21,2016,CA,31.0,Female,Black,gun,Other,Not fleeing,-118.362,33.962
2016-02-21,2016,CA,32.0,Male,Black,undetermined,Other,Not fleeing,-118.362,33.962
2016-02-21,2016,AK,38.0,Female,Native,gun,Attack,Not fleeing,-149.778,61.585
2016-02-22,2016,CO,33.0,Male,Hispanic,gun,Attack,Other,-105.035,39.766
2016-02-22,2016,CA,45.0,Male,White,knife,Attack,Not fleeing,-119.008,35.372
2016-02-22,2016,OH,22.0,Male,White,toy weapon,Other,Not fleeing,-84.011,39.837
2016-02-23,2016,CA,36.0,Male,Hispanic,gun,Other,Other,-121.143,37.776
2016-02-23,2016,AZ,26.0,Male,White,gun,Attack,Not fleeing,-112.169,33.596
2016-02-23,2016,TX,39.0,Male,Hispanic,machete,Attack,Not fleeing,-95.316,29.713
2016-02-24,2016,MO,16.0,Male,White,knife,Other,Not fleeing,-94.288,39.001
2016-02-24,2016,CO,58.0,Male,White,gun,Attack,Not fleeing,-105.475,39.446
2016-02-24,2016,WI,21.0,Male,Black,unarmed,Other,Car,-88.385,42.796
2016-02-25,2016,CO,37.0,Male,White,gun,Attack,Foot,-104.696,40.373
2016-02-25,2016,AL,56.0,Male,Black,pole,Other,Not fleeing,-86.3,32.367
2016-02-25,2016,KS,38.0,Male,Black,gun,Attack,Not fleeing,-97.425,38.136
2016-02-26,2016,VA,18.0,Male,Black,toy weapon,Other,Not fleeing,-79.995,37.241
2016-02-26,2016,SD,35.0,Male,White,unarmed,Attack,Not fleeing,-103.156,44.067
2016-02-27,2016,TX,23.0,Male,Hispanic,gun,Attack,Car,-98.702,29.498
2016-02-28,2016,AL,41.0,Male,White,gun,Attack,Not fleeing,-86.254,33.837
2016-02-28,2016,SD,44.0,Male,White,gun,Attack,Not fleeing,-103.231,44.081
2016-02-29,2016,NC,24.0,Male,Black,gun,Attack,Foot,-78.633,35.766
2016-03-01,2016,FL,39.0,Male,Hispanic,gun,Attack,Not fleeing,-80.641,28.028
2016-03-01,2016,TX,22.0,Male,Hispanic,gun,Attack,Not fleeing,-97.091,32.831
2016-03-01,2016,MS,37.0,Male,White,gun,Attack,Not fleeing,-88.646,30.447
2016-03-02,2016,MD,36.0,Male,White,unarmed,Other,Not fleeing,-76.333,39.492
2016-03-02,2016,PA,41.0,Male,White,knife,Other,Not fleeing,-78.922,40.327
2016-03-03,2016,AZ,27.0,Male,Hispanic,knife,Other,Car,-111.777,33.33
2016-03-04,2016,KY,30.0,Male,White,unarmed,Other,Not fleeing,-84.108,37.19
2016-03-05,2016,NY,34.0,Male,White,gun,Attack,Not fleeing,-78.715,42.936
2016-03-05,2016,TX,22.0,Male,White,gun,Other,Not fleeing,-94.143,30.059
2016-03-06,2016,TX,51.0,Male,White,gun,Attack,Not fleeing,-97.513,32.864
2016-03-06,2016,ND,42.0,Male,White,unarmed,Other,Foot,-100.743,46.809
2016-03-06,2016,CA,41.0,Male,Hispanic,gun,Attack,Other,-118.176,33.941
2016-03-07,2016,NY,49.0,Male,White,gun,Attack,Not fleeing,-77.623,43.238
2016-03-07,2016,CA,45.0,Male,Hispanic,knife,Other,Not fleeing,-121.878,37.324
2016-03-07,2016,KS,45.0,Male,White,undetermined,Other,Not fleeing,-95.682,39.055
2016-03-07,2016,MT,42.0,Male,White,gun,Attack,Not fleeing,-108.501,45.783
2016-03-08,2016,FL,27.0,Male,White,toy weapon,Attack,Not fleeing,-82.462,28.084
2016-03-10,2016,MS,37.0,Male,White,toy weapon,Other,Not fleeing,-88.885,30.396
2016-03-10,2016,NV,22.0,Male,Black,toy weapon,Attack,Foot,-119.862,39.678
2016-03-10,2016,CA,21.0,Male,Hispanic,gun,Other,Foot,-118.203,33.878
2016-03-10,2016,TX,50.0,Male,White,gun,Attack,Not fleeing,-102.374,31.888
2016-03-11,2016,VA,25.0,Male,Black,gun,Attack,Not fleeing,-76.244,36.93
2016-03-11,2016,KS,51.0,Male,White,gun,Attack,Not fleeing,-96.62,37.815
2016-03-11,2016,IL,46.0,Male,White,knife,Other,Not fleeing,-88.956,40.145
2016-03-11,2016,CA,23.0,Male,Hispanic,gun,Attack,Foot,-122.028,37.54
2016-03-12,2016,NC,43.0,Male,White,gun,Attack,Not fleeing,-79.809,36.108
2016-03-12,2016,TX,37.0,Male,Black,unarmed,Other,Foot,-95.337,29.794
2016-03-12,2016,TX,20.0,Male,Black,Taser,Attack,Not fleeing,-95.488,29.994
2016-03-13,2016,TX,16.0,Male,Hispanic,unarmed,Other,Car,-96.856,32.94
2016-03-13,2016,TN,30.0,Male,White,unarmed,Other,Car,-84.256,35.797
2016-03-13,2016,AL,26.0,Male,White,gun,Attack,Car,-85.611,33.925
2016-03-13,2016,PA,24.0,Male,Black,gun,Attack,Not fleeing,-75.368,39.845
2016-03-13,2016,WA,38.0,Female,White,hammer,Attack,Not fleeing,-122.574,45.682
2016-03-13,2016,MD,28.0,Male,Black,gun,Other,Not fleeing,-76.875,38.918
2016-03-14,2016,IL,29.0,Male,Black,gun,Attack,Foot,-87.718,41.871
2016-03-15,2016,KY,34.0,Male,White,gun,Other,Foot,-86.891,36.852
2016-03-15,2016,IN,38.0,Male,White,knife,Other,Car,-87.51,37.993
2016-03-15,2016,TX,43.0,Male,White,gun,Other,Other,-97.388,32.73
2016-03-16,2016,CA,23.0,Male,Hispanic,unarmed,Other,Not fleeing,-118.241,33.981
2016-03-16,2016,TX,33.0,Male,Hispanic,gun,Attack,Not fleeing,-98.484,29.363
2016-03-16,2016,NC,40.0,Male,White,gun,Attack,Not fleeing,-80.188,34.905
2016-03-17,2016,MN,38.0,Male,Asian,gun,Other,Not fleeing,-93.318,44.776
2016-03-17,2016,FL,53.0,Male,Asian,gun,Attack,Not fleeing,-82.499,27.889
2016-03-17,2016,TX,30.0,Male,Black,gun,Attack,Not fleeing,-95.424,29.99
2016-03-18,2016,ID,60.0,Male,White,gun,Other,Not fleeing,-112.155,43.503
2016-03-19,2016,VA,25.0,Female,Black,toy weapon,Attack,Not fleeing,-76.191,36.927
2016-03-19,2016,LA,24.0,Male,White,undetermined,Other,Car,-90.06,30.426
2016-03-19,2016,IL,21.0,Male,Black,gun,Attack,Foot,-87.793,41.992
2016-03-19,2016,KY,23.0,Male,White,gun,Attack,Other,-87.408,37.145
2016-03-20,2016,VA,61.0,Male,White,knife,Other,Not fleeing,-77.289,37.291
2016-03-20,2016,PA,54.0,Male,White,gun,Attack,Other,-77.968,40.071
2016-03-20,2016,IN,62.0,Male,Hispanic,gun,Attack,Foot,-85.133,41.05
2016-03-20,2016,FL,16.0,Male,Black,toy weapon,Other,Not fleeing,-82.405,29.641
2016-03-21,2016,CT,25.0,Male,White,toy weapon,Attack,Not fleeing,-73.528,41.114
2016-03-21,2016,PA,28.0,Male,White,gun,Attack,Car,-79.547,40.279
2016-03-21,2016,VT,76.0,Male,White,knife,Other,Not fleeing,-73.216,44.477
2016-03-22,2016,FL,25.0,Male,Hispanic,pick-axe,Other,Not fleeing,-80.422,25.597
2016-03-23,2016,CO,51.0,Male,White,gun,Attack,Not fleeing,-104.984,39.789
2016-03-23,2016,CA,34.0,Male,Hispanic,gun,Attack,Foot,-119.791,36.77
2016-03-23,2016,TN,30.0,Male,Black,gun,Attack,Not fleeing,-89.95,35.228
2016-03-24,2016,MA,44.0,Male,White,knife,Other,Foot,-71.033,42.272
2016-03-24,2016,RI,24.0,Male,Black,toy weapon,Attack,Foot,-71.369,41.891
2016-03-24,2016,CA,29.0,Male,White,gun,Attack,Not fleeing,-117.174,34.06
2016-03-24,2016,CO,48.0,Male,Hispanic,gun and knife,Other,Not fleeing,-104.564,38.275
2016-03-24,2016,NM,19.0,Male,Hispanic,gun,Attack,Not fleeing,-106.617,35.086
2016-03-24,2016,MO,22.0,Male,Black,gun,Attack,Not fleeing,-94.272,39.037
2016-03-26,2016,MA,39.0,Male,Hispanic,meat cleaver,Other,Not fleeing,-71.317,42.632
2016-03-26,2016,VA,36.0,Male,White,gun,Other,Not fleeing,-82.099,37.278
2016-03-26,2016,SC,55.0,Male,White,gun,Attack,Not fleeing,-78.882,33.711
2016-03-26,2016,FL,46.0,Male,White,gun,Attack,Not fleeing,-82.426,28.054
2016-03-27,2016,MO,34.0,Male,White,knife,Other,Not fleeing,-94.385,38.989
2016-03-27,2016,AZ,27.0,Female,Native,pair of scissors,Other,Not fleeing,-110.697,35.024
2016-03-27,2016,NM,33.0,Male,White,gun,Attack,Not fleeing,-104.554,33.385
2016-03-27,2016,NC,18.0,Male,Black,gun,Other,Not fleeing,-77.634,35.331
2016-03-27,2016,TX,33.0,Male,White,gun,Attack,Not fleeing,-95.161,30.233
2016-03-29,2016,SC,51.0,Male,White,gun,Attack,Not fleeing,-82.414,34.783
2016-03-29,2016,MN,50.0,Female,White,gun,Attack,Not fleeing,-93.71,46.533
2016-03-29,2016,CA,46.0,Male,White,flashlight,Attack,Not fleeing,-122.655,38.976
2016-03-30,2016,CA,33.0,Male,White,gun,Attack,Foot,-118.139,34.015
2016-03-30,2016,AZ,25.0,Male,Hispanic,gun,Other,Not fleeing,-112.225,33.523
2016-03-30,2016,GA,52.0,Male,White,gun,Attack,Not fleeing,-83.963,33.282
2016-03-31,2016,MD,18.0,Male,Black,gun,Attack,Not fleeing,-76.61,39.309
2016-03-31,2016,MD,43.0,Male,Black,gun,Attack,Not fleeing,-76.61,39.309
2016-03-31,2016,VA,34.0,Male,Black,gun,Attack,Not fleeing,-77.411,37.534
2016-03-31,2016,NV,31.0,Male,Black,gun,Attack,Foot,-115.296,36.328
2016-04-01,2016,TX,65.0,Male,Hispanic,shovel,Other,Not fleeing,-97.669,29.873
2016-04-01,2016,TX,37.0,Male,Hispanic,gun,Attack,Not fleeing,-102.328,31.865
2016-04-02,2016,IN,30.0,Male,Black,gun,Attack,Not fleeing,-86.235,39.824
2016-04-03,2016,AL,36.0,Female,White,unknown weapon,Other,Not fleeing,-85.685,32.373
2016-04-03,2016,TX,25.0,Male,White,gun,Attack,Foot,-97.751,30.27
2016-04-03,2016,WI,69.0,Male,White,Taser,Attack,Not fleeing,-91.546,44.824
2016-04-04,2016,MN,50.0,Male,Hispanic,knife,Attack,Not fleeing,-93.244,44.962
2016-04-05,2016,MA,52.0,Male,White,knife,Other,Not fleeing,-72.627,42.133
2016-04-05,2016,IN,44.0,Male,Black,unarmed,Attack,Not fleeing,-86.117,39.797
2016-04-06,2016,OH,60.0,Male,White,ax,Other,Not fleeing,-82.67,38.877
2016-04-06,2016,TN,40.0,Female,Black,ax,Attack,Not fleeing,-86.436,36.37
2016-04-06,2016,CA,20.0,Male,Hispanic,knife,Attack,Not fleeing,-118.453,34.308
2016-04-07,2016,CA,45.0,Male,Hispanic,knife,Other,Not fleeing,-122.416,37.762
2016-04-08,2016,CA,40.0,Male,Black,knife,Other,Foot,-121.44,38.482
2016-04-08,2016,WI,25.0,Female,White,hatchet,Other,Not fleeing,-91.441,44.876
2016-04-08,2016,MI,43.0,Male,Black,knife,Other,Not fleeing,-85.607,42.897
2016-04-09,2016,NJ,27.0,Male,Black,gun,Attack,Foot,-74.468,40.487
2016-04-09,2016,PA,19.0,Male,Black,gun,Attack,Foot,-75.143,40.04
2016-04-10,2016,CA,39.0,Male,White,gun,Other,Car,-120.962,37.649
2016-04-10,2016,NY,30.0,Male,White,knife,Attack,Not fleeing,-73.936,42.776
2016-04-10,2016,CA,28.0,Male,Hispanic,knife,Attack,Not fleeing,-118.226,34.049
2016-04-11,2016,NV,22.0,Male,Hispanic,gun,Attack,Not fleeing,-115.154,36.148
2016-04-11,2016,IL,16.0,Male,Black,gun,Attack,Foot,-87.711,41.867
2016-04-12,2016,CO,40.0,Male,White,unarmed,Other,Car,-104.99,39.737
2016-04-12,2016,IL,38.0,Male,Hispanic,gun,Attack,Car,-88.935,37.957
2016-04-13,2016,CA,35.0,Male,Black,undetermined,Attack,Not fleeing,-121.295,38.024
2016-04-13,2016,TX,52.0,Male,White,gun,Attack,Not fleeing,-98.639,30.718
2016-04-13,2016,TN,26.0,Male,White,gun,Attack,Car,-85.493,36.035
2016-04-14,2016,KS,54.0,Male,White,unarmed,Attack,Not fleeing,-97.574,38.377
2016-04-15,2016,CA,38.0,Male,Hispanic,baseball bat,Other,Not fleeing,-117.333,33.669
2016-04-15,2016,OK,52.0,Male,White,gun,Attack,Not fleeing,-98.603,34.604
2016-04-15,2016,IN,26.0,Male,White,undetermined,Attack,Foot,-85.339,40.193
2016-04-16,2016,IL,53.0,Male,White,gun,Attack,Not fleeing,-88.144,42.473
2016-04-17,2016,OH,35.0,Female,Black,gun,Other,Car,-84.243,39.742
2016-04-17,2016,TX,22.0,Male,White,unarmed,Other,Not fleeing,-106.554,31.872
2016-04-17,2016,NJ,31.0,Male,Black,gun,Attack,Foot,-75.022,39.481
2016-04-17,2016,NY,32.0,Male,Black,gun,Attack,Foot,-73.805,40.679
2016-04-18,2016,MD,28.0,Male,Black,gun,Attack,Not fleeing,-76.901,39.004
2016-04-18,2016,GA,18.0,Male,Black,gun,Attack,Not fleeing,-84.564,33.798
2016-04-19,2016,NC,41.0,Male,Asian,gun,Attack,Not fleeing,-80.936,35.246
2016-04-19,2016,MO,15.0,Male,Black,gun,Attack,Other,-90.219,38.654
2016-04-19,2016,AL,38.0,Male,White,gun,Attack,Car,-86.849,34.172
2016-04-20,2016,FL,41.0,Male,White,gun,Attack,Not fleeing,-80.484,25.493
2016-04-20,2016,AR,52.0,Male,White,unknown weapon,Other,Not fleeing,-92.795,35.017
2016-04-21,2016,MA,48.0,Male,Hispanic,knife,Other,Not fleeing,-71.042,42.403
2016-04-22,2016,TX,29.0,Male,White,knife,Attack,Not fleeing,-97.837,30.221
2016-04-22,2016,NY,51.0,Male,White,knife,Attack,Not fleeing,-74.183,42.589
2016-04-23,2016,AZ,24.0,Male,White,gun,Attack,Not fleeing,-111.841,33.254
2016-04-23,2016,WI,18.0,Male,White,gun,Attack,Not fleeing,-89.152,45.14
2016-04-23,2016,VA,30.0,Male,White,gun,Attack,Not fleeing,-76.278,36.86
2016-04-25,2016,NC,60.0,Female,White,gun,Attack,Not fleeing,-82.418,35.285
2016-04-26,2016,CO,28.0,Male,White,gun,Attack,Foot,-105.082,39.724
2016-04-26,2016,VA,26.0,Male,Black,gun,Attack,Not fleeing,-76.233,36.817
2016-04-26,2016,NM,24.0,Female,White,gun,Attack,Car,-106.527,35.146
2016-04-26,2016,TX,44.0,Male,White,gun,Other,Other,-97.823,29.649
2016-04-27,2016,GA,34.0,Male,Asian,machete,Other,Not fleeing,-84.268,33.854
2016-04-27,2016,CO,21.0,Male,White,gun,Attack,Not fleeing,-105.044,39.829
2016-04-27,2016,UT,36.0,Male,White,gun,Attack,Not fleeing,-111.872,40.678
2016-04-28,2016,FL,37.0,Male,Black,knife,Attack,Not fleeing,-80.206,25.776
2016-04-28,2016,ID,53.0,Male,White,gun,Attack,Not fleeing,-116.316,43.553
2016-04-28,2016,WA,45.0,Male,White,knife,Other,Not fleeing,-117.412,47.656
2016-04-30,2016,WI,42.0,Male,White,knife,Other,Not fleeing,-89.62,44.979
2016-04-30,2016,UT,33.0,Male,White,knife,Other,Foot,-111.655,40.115
2016-04-30,2016,CA,28.0,Male,Asian,knife,Other,Not fleeing,-118.472,34.228
2016-05-01,2016,FL,25.0,Male,Black,toy weapon,Attack,Not fleeing,-81.402,28.536
2016-05-01,2016,TN,28.0,Male,White,gun,Other,Not fleeing,-89.128,35.851
2016-05-02,2016,SC,52.0,Male,Black,gun,Attack,Not fleeing,-82.336,34.902
2016-05-03,2016,CA,59.0,Male,White,knife,Other,Not fleeing,-119.264,36.343
2016-05-04,2016,WA,39.0,Male,White,gun,Attack,Car,-122.361,47.494
2016-05-04,2016,CA,18.0,Male,Black,knife,Other,Not fleeing,-117.09,33.478
2016-05-04,2016,MO,40.0,Male,White,undetermined,Attack,Not fleeing,-78.876,42.928
2016-05-05,2016,WI,38.0,Male,Black,gun,Attack,Foot,-88.006,43.134
2016-05-05,2016,FL,26.0,Female,Black,gun,Attack,Not fleeing,-81.442,28.551
2016-05-07,2016,WA,29.0,Male,White,gun,Other,Not fleeing,-122.065,48.048
2016-05-07,2016,FL,37.0,Male,Black,gun,Attack,Other,-82.663,27.75
2016-05-07,2016,ME,29.0,Male,Other,knife,Other,Not fleeing,-68.014,46.686
2016-05-08,2016,CA,21.0,Male,Black,toy weapon,Other,Not fleeing,-118.191,33.795
2016-05-09,2016,MN,33.0,Male,Black,gun,Attack,Not fleeing,-93.096,44.964
2016-05-09,2016,MS,23.0,Male,White,unarmed,Attack,Not fleeing,-88.844,30.458
2016-05-09,2016,IL,26.0,Male,White,gun,Other,Foot,-87.726,41.804
2016-05-09,2016,TX,29.0,Male,White,gun,Attack,Other,-94.64,31.622
2016-05-09,2016,TX,33.0,Male,Black,toy weapon,Other,Not fleeing,-106.418,31.929
2016-05-10,2016,MA,28.0,Male,Black,knife,Attack,Not fleeing,-71.051,41.863
2016-05-11,2016,CO,35.0,Male,White,gun,Attack,Car,-104.725,39.719
2016-05-11,2016,CO,24.0,Male,Black,gun,Attack,Car,-104.691,40.385
2016-05-13,2016,CA,28.0,Male,Hispanic,gun,Attack,Not fleeing,-118.202,34.026
2016-05-14,2016,FL,19.0,Male,White,knife,Other,Not fleeing,-81.653,30.331
2016-05-14,2016,AZ,43.0,Male,Native,gun,Attack,Not fleeing,-112.139,33.466
2016-05-14,2016,FL,59.0,Male,White,gun,Attack,Not fleeing,-81.134,28.9
2016-05-14,2016,GA,34.0,Male,White,gun,Other,Not fleeing,-84.191,33.591
2016-05-15,2016,IL,35.0,Male,White,gun,Attack,Foot,-88.4,37.547
2016-05-16,2016,GA,23.0,Male,Black,gun,Attack,Foot,-84.449,33.58
2016-05-17,2016,CA,36.0,Male,White,ax,Other,Not fleeing,-121.48,41.961
2016-05-18,2016,NY,46.0,Male,White,knife,Other,Not fleeing,-73.987,40.762
2016-05-18,2016,MO,44.0,Male,White,gun,Attack,Other,-91.181,38.199
2016-05-18,2016,AZ,20.0,Male,Hispanic,gun,Attack,Not fleeing,-111.978,33.378
2016-05-19,2016,NV,30.0,Male,Hispanic,unarmed,Attack,Not fleeing,-115.124,36.199
2016-05-19,2016,CA,29.0,Female,Black,unarmed,Other,Car,-122.431,37.732
2016-05-19,2016,CA,35.0,Male,Hispanic,knife,Other,Not fleeing,-121.276,38.674
2016-05-19,2016,KY,36.0,Male,White,gun,Attack,Not fleeing,-83.101,37.335
2016-05-19,2016,FL,22.0,Male,Black,gun,Other,Not fleeing,-80.23,25.844
2016-05-20,2016,NE,31.0,Male,Black,knife,Other,Foot,-96.173,41.292
2016-05-21,2016,OR,38.0,Male,White,unarmed,Attack,Not fleeing,-122.615,45.351
2016-05-22,2016,FL,27.0,Male,Black,unarmed,Other,Car,-80.125,25.981
2016-05-22,2016,FL,22.0,Male,Black,unarmed,Other,Car,-81.853,30.234
2016-05-22,2016,CO,28.0,Male,White,gun,Attack,Not fleeing,-105.282,40.027
2016-05-23,2016,AZ,26.0,Male,Native,gun,Attack,Foot,-111.655,35.198
2016-05-24,2016,OR,22.0,Male,White,knife,Other,Not fleeing,-122.469,45.507
2016-05-24,2016,NM,31.0,Male,Hispanic,gun,Attack,Not fleeing,-106.51,35.069
2016-05-25,2016,OK,43.0,Male,White,knife,Other,Not fleeing,-97.53,35.466
2016-05-26,2016,MN,29.0,Male,White,gun,Attack,Not fleeing,-93.012,44.963
2016-05-26,2016,IL,43.0,Male,White,gun,Attack,Foot,-87.559,41.586
2016-05-26,2016,IL,21.0,Male,Black,undetermined,Other,Foot,-90.097,38.632
2016-05-26,2016,FL,48.0,Female,White,knife,Other,Not fleeing,-84.941,30.708
2016-05-26,2016,NM,25.0,Male,Hispanic,gun,Attack,Car,-106.892,34.058
2016-05-27,2016,IN,59.0,Male,White,gun,Attack,Not fleeing,-86.16,39.727
2016-05-28,2016,AL,50.0,Male,Black,gun,Attack,Not fleeing,-86.019,33.607
2016-05-28,2016,NM,58.0,Male,White,gun,Attack,Not fleeing,-106.601,35.128
2016-05-29,2016,TX,25.0,Male,Hispanic,gun,Attack,Not fleeing,-95.573,29.774
2016-05-29,2016,FL,32.0,Male,White,knife,Other,Not fleeing,-81.3,28.978
2016-05-29,2016,NC,53.0,Male,White,gun,Attack,Not fleeing,-78.323,34.998
2016-05-29,2016,NC,38.0,Male,White,unarmed,Other,Car,-79.907,36.467
2016-05-30,2016,OR,70.0,Male,White,gun,Attack,Not fleeing,-122.776,45.389
2016-05-30,2016,AZ,33.0,Male,Black,gun,Attack,Not fleeing,-110.901,32.24
2016-05-31,2016,OR,36.0,Male,White,knife,Other,Not fleeing,-121.342,43.968
2016-06-01,2016,KY,51.0,Male,White,gun,Attack,Foot,-84.201,37.604
2016-06-02,2016,VA,43.0,Male,Black,knife,Other,Not fleeing,-76.282,36.848
2016-06-02,2016,NC,18.0,Male,Black,gun,Other,Not fleeing,-80.757,35.291
2016-06-03,2016,AK,33.0,Male,White,knife,Other,Not fleeing,-149.439,61.581
2016-06-03,2016,AZ,34.0,Male,Native,knife,Other,Not fleeing,-112.139,33.863
2016-06-04,2016,CA,31.0,Male,White,undetermined,Attack,Not fleeing,-122.634,41.735
2016-06-04,2016,IN,31.0,Male,White,knife,Other,Not fleeing,-85.401,40.173
2016-06-05,2016,FL,31.0,Male,White,gun,Other,Car,-81.991,26.556
